ORDER	FAMILY	PRIMARY_COM_NAME	SPECIES_CODE
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Cabot's Tragopan	cabtra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chestnut-throated Monal-Partridge	verpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Buff-throated Monal-Partridge	szepar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Himalayan Monal	himmon1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sclater's Monal	sclmon1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chinese Monal	chimon1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Koklass Pheasant	kokphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Wild Turkey	wiltur
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Ocellated Turkey	ocetur1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Ruffed Grouse	rufgro
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Hazel Grouse	hazgro1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Severtzov's Grouse	sevgro1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Greater Sage-Grouse	saggro
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gunnison Sage-Grouse	gusgro
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Dusky Grouse	dusgro
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sooty Grouse	soogro1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sharp-tailed Grouse	shtgro
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Greater Prairie-Chicken	grpchi
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Lesser Prairie-Chicken	lepchi
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	White-tailed Ptarmigan	whtpta1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Willow Ptarmigan	wilpta
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Rock Ptarmigan	rocpta1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Siberian Grouse	sibgro2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Spruce Grouse	sprgro
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Black-billed Capercaillie	blbcap1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Western Capercaillie	wescap1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Black Grouse	blagro1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Caucasian Grouse	caugro1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Long-billed Partridge	lobpar3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Dulit Partridge	lobpar2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Tibetan Partridge	tibpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray Partridge	grypar
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Daurian Partridge	daupar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Copper Pheasant	copphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Reeves's Pheasant	reephe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Mikado Pheasant	mikphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Elliot's Pheasant	ellphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Mrs. Hume's Pheasant	humphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Golden Pheasant	golphe
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Lady Amherst's Pheasant	laaphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Ring-necked Pheasant	rinphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Green Pheasant	rinphe2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Cheer Pheasant	chephe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Tibetan Eared-Pheasant	whieap2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	White Eared-Pheasant	whieap1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Brown Eared-Pheasant	brephe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Blue Eared-Pheasant	blephe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Edwards's Pheasant	edwphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Swinhoe's Pheasant	swiphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Bulwer's Pheasant	bulphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Kalij Pheasant	kalphe
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Silver Pheasant	silphe
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Malayan Crestless Fireback	crefir5
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Bornean Crestless Fireback	crefir6
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Siamese Fireback	siafir1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Salvadori's Pheasant	salphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Malayan Crested Fireback	crefir3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Bornean Crested Fireback	crefir4
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Vietnamese Crested Argus	crearg1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Malayan Crested Argus	crearg3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Great Argus	grearg1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Congo Peacock	conpea1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Indian Peafowl	compea
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Green Peafowl	grepea1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Scaly-breasted Partridge	scbpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chestnut-necklaced Partridge	chnpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sabah Partridge	chnpar3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Crimson-headed Partridge	crhpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Red Spurfowl	redspu1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Painted Spurfowl	paispu1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sri Lanka Spurfowl	ceyspu1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Palawan Peacock-Pheasant	palpep1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Bornean Peacock-Pheasant	bopphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Malayan Peacock-Pheasant	mapphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Germain's Peacock-Pheasant	gepphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Hainan Peacock-Pheasant	grypep3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray Peacock-Pheasant	grypep2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Mountain Peacock-Pheasant	mopphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Bronze-tailed Peacock-Pheasant	btpphe1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Mountain Bamboo-Partridge	mobpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chinese Bamboo-Partridge	chbpar3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Taiwan Bamboo-Partridge	taibap1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Green Junglefowl	grejun1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Red Junglefowl	redjun
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray Junglefowl	grejun2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sri Lanka Junglefowl	ceyjun1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Latham's Francolin	forfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Crested Francolin	crefra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray Francolin	gryfra
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Swamp Francolin	swafra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chinese Francolin	chifra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Black Francolin	blkfra
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Painted Francolin	paifra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Coqui Francolin	coqfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	White-throated Francolin	whtfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Schlegel's Francolin	schfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Ring-necked Francolin	rinfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Red-winged Francolin	rewfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Finsch's Francolin	finfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Moorland Francolin	moofra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Elgon Francolin	moofra3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray-winged Francolin	gywfra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Orange River Francolin	orrfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Shelley's Francolin	shefra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Whyte's Francolin	shefra3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Tibetan Snowcock	tibsno1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Altai Snowcock	altsno1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Caucasian Snowcock	causno1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Caspian Snowcock	cassno1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Himalayan Snowcock	himsno
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	See-see Partridge	sespar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Sand Partridge	sanpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Brown Quail	broqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Snow Mountain Quail	snmqua2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Blue-breasted Quail	blbqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Blue Quail	bluqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Madagascar Partridge	madpar2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Common Quail	comqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Japanese Quail	japqua
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Harlequin Quail	harqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Rain Quail	raiqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Stubble Quail	stuqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	New Zealand Quail	nezqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Barbary Partridge	barpar2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Arabian Partridge	arapar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Red-legged Partridge	relpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chukar	chukar
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Rock Partridge	rocpar2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Philby's Partridge	phipar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Przevalski's Partridge	przpar1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Jungle Bush-Quail	jubqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Rock Bush-Quail	robqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Painted Bush-Quail	pabqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Manipur Bush-Quail	mabqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Himalayan Quail	himqua1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Hartlaub's Spurfowl	harfra3
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Mount Cameroon Spurfowl	camfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Handsome Spurfowl	hanfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Chestnut-naped Spurfowl	chnfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Erckel's Spurfowl	ercfra
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Djibouti Spurfowl	djifra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Swierstra's Spurfowl	swifra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Ahanta Spurfowl	ahafra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray-striped Spurfowl	gysfra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Jackson's Spurfowl	jacfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Red-billed Spurfowl	rebfra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Cape Spurfowl	capfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Natal Spurfowl	natfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Hildebrandt's Spurfowl	hilfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Double-spurred Spurfowl	dosfra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Scaly Spurfowl	scafra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Heuglin's Spurfowl	heufra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Clapperton's Spurfowl	clafra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Harwood's Spurfowl	harfra4
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Swainson's Spurfowl	swafra2
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Yellow-necked Spurfowl	yenspu1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Gray-breasted Spurfowl	gybfra1
Galliformes	Phasianidae (Pheasants, Grouse, and Allies)	Red-necked Spurfowl	renfra1
Gaviiformes	Gaviidae (Loons)	Red-throated Loon	retloo
Gaviiformes	Gaviidae (Loons)	Arctic Loon	arcloo
Gaviiformes	Gaviidae (Loons)	Pacific Loon	pacloo
Gaviiformes	Gaviidae (Loons)	Common Loon	comloo
Gaviiformes	Gaviidae (Loons)	Yellow-billed Loon	yebloo
Gruiformes	Aramidae (Limpkin)	Limpkin	limpki
Gruiformes	Gruidae (Cranes)	Gray Crowned-Crane	grccra1
Gruiformes	Gruidae (Cranes)	Black Crowned-Crane	blccra1
Gruiformes	Gruidae (Cranes)	Demoiselle Crane	demcra1
Gruiformes	Gruidae (Cranes)	Blue Crane	blucra2
Gruiformes	Gruidae (Cranes)	Wattled Crane	watcra2
Gruiformes	Gruidae (Cranes)	Siberian Crane	sibcra1
Gruiformes	Gruidae (Cranes)	Sandhill Crane	sancra
Gruiformes	Gruidae (Cranes)	Sarus Crane	sarcra1
Gruiformes	Gruidae (Cranes)	Brolga	brolga1
Gruiformes	Gruidae (Cranes)	White-naped Crane	whncra1
Gruiformes	Gruidae (Cranes)	Common Crane	comcra
Gruiformes	Gruidae (Cranes)	Hooded Crane	hoocra1
Gruiformes	Gruidae (Cranes)	Whooping Crane	whocra
Gruiformes	Gruidae (Cranes)	Black-necked Crane	blncra1
Gruiformes	Gruidae (Cranes)	Red-crowned Crane	reccra1
Gruiformes	Heliornithidae (Finfoots)	African Finfoot	afrfin1
Gruiformes	Heliornithidae (Finfoots)	Masked Finfoot	masfin3
Gruiformes	Heliornithidae (Finfoots)	Sungrebe	sungre1
Gruiformes	Psophiidae (Trumpeters)	Gray-winged Trumpeter	gywtru1
Gruiformes	Psophiidae (Trumpeters)	Pale-winged Trumpeter	pawtru2
Gruiformes	Psophiidae (Trumpeters)	Dark-winged Trumpeter	dawtru1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Ridgway's Rail	ridrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Aztec Rail	kinrai2
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Mangrove Rail	manrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	King Rail	kinrai4
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Clapper Rail	clarai11
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Plain-flanked Rail	plfrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Virginia Rail	virrai
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Bogota Rail	bograi1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Austral Rail	ausrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Water Rail	watrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Brown-cheeked Rail	bncrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	African Rail	afrrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Madagascar Rail	madrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	White-throated Rail	whtrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Reunion Rail	reurai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Red Rail	redrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Rodrigues Rail	rodrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Corn Crake	corcra
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	African Crake	afrcra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Rouget's Rail	rourai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Inaccessible Island Rail	inirai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	St. Helena Rail	sthcra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Ascension Crake	asccra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Snoring Rail	plarai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Slaty-breasted Rail	slbrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Luzon Rail	luzrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Lewin's Rail	lewrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Auckland Islands Rail	auirai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Blue-faced Rail	bafrai2
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Bare-eyed Rail	baerai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Talaud Rail	talrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Hawkins's Rail	hawrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Calayan Rail	calrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Invisible Rail	invrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Chestnut Rail	cherai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Weka	weka1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	New Caledonian Rail	necrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Lord Howe Rail	lohrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Okinawa Rail	okirai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Tahiti Rail	tahrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Buff-banded Rail	bubrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Chatham Islands Rail	chirai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Dieffenbach's Rail	dierai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	New Britain Rail	nebrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Woodford's Rail	woorai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Bar-winged Rail	bawrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Guam Rail	guarai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Wake Island Rail	wairai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Barred Rail	barrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Roviana Rail	rovrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Gray-throated Rail	gytrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Spotted Rail	sporai
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Blackish Rail	blarai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Plumbeous Rail	plurai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Ash-throated Crake	astcra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Zapata Rail	zaprai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Colombian Crake	colcra2
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Paint-billed Crake	pabcra
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Uniform Crake	unicra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Giant Wood-Rail	giwrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Brown Wood-Rail	brwrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Little Wood-Rail	liwrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Rufous-necked Wood-Rail	rnwrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Russet-naped Wood-Rail	runwor1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Gray-cowled Wood-Rail	gycwor1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Red-winged Wood-Rail	rwwrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Slaty-breasted Wood-Rail	sbwrai1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Black-tailed Nativehen	btnhen1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Hodgen's Waterhen	hodwat1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Tasmanian Nativehen	tanhen1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Spot-flanked Gallinule	spfgal1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Sora	sora
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Spotted Crake	spocra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Australian Crake	auscra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Dot-winged Crake	dowcra1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Lesser Moorhen	lesmoo1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Makira Moorhen	sacmoo1
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Tristan Moorhen	trimoo2
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Gough Moorhen	trimoo3
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Eurasian Moorhen	commoo3
Gruiformes	Rallidae (Rails, Gallinules, and Coots)	Common Gallinule	comgal1
